22	4.0	ncrna gene	44
23	2.0	ncrna gene	44
24	9.0	ncrna gene	44
25	4.75	ncrna gene	44
26	4.75	ncrna gene	44
27	9.25	ncrna gene	44
28	2.25	ncrna gene	44
30	8.0	ncrna gene	44
31	15.5	ncrna gene	44
32	2.25	ncrna gene	44
33	4.5	ncrna gene	44
35	3.75	ncrna gene	44
36	1.5	ncrna gene	44
18	7.5	repeat gene	45
19	2.0	repeat gene	45
20	2.5	repeat gene	45
21	4.25	repeat gene	45
22	12.0	repeat gene	45
23	9.5	repeat gene	45
24	13.75	repeat gene	45
25	16.0	repeat gene	45
26	2.5	repeat gene	45
27	1.75	repeat gene	45
18	49.25	ncrna gene	46
19	67.5	ncrna gene	46
20	53.0	ncrna gene	46
21	21.5	ncrna gene	46
22	24.5	ncrna gene	46
23	22.0	ncrna gene	46
24	24.75	ncrna gene	46
25	26.25	ncrna gene	46
26	14.75	ncrna gene	46
27	31.75	ncrna gene	46
28	23.5	ncrna gene	46
29	1.25	ncrna gene	46
30	16.0	ncrna gene	46
31	9.75	ncrna gene	46
32	1.75	ncrna gene	46
33	15.75	ncrna gene	46
34	16.5	ncrna gene	46
35	2.0	ncrna gene	46
36	3.75	ncrna gene	46
38	1.75	ncrna gene	46
40	3.5	ncrna gene	46
19	10.75	tRNA repeat	47
20	3.5	tRNA repeat	47
21	0.75	tRNA repeat	47
22	1.5	tRNA repeat	47
23	0.75	tRNA repeat	47
28	1.25	tRNA repeat	47
29	0.75	tRNA repeat	47
32	0.75	tRNA repeat	47
33	2.5	tRNA repeat	47
34	1.0	tRNA repeat	47
35	0.75	tRNA repeat	47
36	1.5	tRNA repeat	47
37	1.75	tRNA repeat	47
38	3.75	tRNA repeat	47
39	0.75	tRNA repeat	47
40	0.75	tRNA repeat	47
18	1.0	gene	48
20	2.25	gene	48
21	3.75	gene	48
22	6.5	gene	48
23	1.25	gene	48
24	0.75	gene	48
18	0.75	ncrna gene	49
19	0.75	ncrna gene	49
20	4.5	ncrna gene	49
21	37.75	ncrna gene	49
22	15.25	ncrna gene	49
23	12.25	ncrna gene	49
24	14.0	ncrna gene	49
25	50.5	ncrna gene	49
26	271.5	ncrna gene	49
27	125.0	ncrna gene	49
28	59.25	ncrna gene	49
29	10.0	ncrna gene	49
30	89.5	ncrna gene	49
31	9.75	ncrna gene	49
33	0.75	ncrna gene	49
38	2.25	ncrna gene	49
39	9.0	ncrna gene	49
40	0.75	ncrna gene	49
18	8.25	ncrna gene	50
19	27.25	ncrna gene	50
20	33.75	ncrna gene	50
21	124.5	ncrna gene	50
22	97.25	ncrna gene	50
23	199.25	ncrna gene	50
24	444.0	ncrna gene	50
25	337.0	ncrna gene	50
26	172.0	ncrna gene	50
27	73.25	ncrna gene	50
28	77.0	ncrna gene	50
29	6.25	ncrna gene	50
30	2.0	ncrna gene	50
31	3.0	ncrna gene	50
32	4.75	ncrna gene	50
33	1.5	ncrna gene	50
34	0.75	ncrna gene	50
35	0.75	ncrna gene	50
37	1.0	ncrna gene	50
38	1.25	ncrna gene	50
39	0.75	ncrna gene	50
40	1.25	ncrna gene	50
18	15.75		51
19	75.25		51
20	24.75		51
21	14.25		51
22	0.75		51
23	3.25		51
24	2.0		51
25	1.0		51
29	0.75	repeat	52
18	4.75	repeat gene	53
19	6.5	repeat gene	53
20	4.75	repeat gene	53
21	2.5	repeat gene	53
22	2.0	repeat gene	53
23	1.5	repeat gene	53
25	1.5	repeat gene	53
26	1.25	repeat gene	53
27	4.25	repeat gene	53
28	4.75	repeat gene	53
29	0.75	repeat gene	53
33	1.25	repeat gene	53
34	0.75	repeat gene	53
18	48.75		54
19	71.25		54
20	73.0		54
21	146.5		54
22	177.75		54
23	152.0		54
24	139.0		54
25	99.5		54
26	107.75		54
27	205.0		54
28	159.25		54
29	1.5		54
31	0.75		54
32	2.0		54
33	0.75		54
34	0.75		54
36	4.0		54
37	8.0		54
38	11.5		54
39	15.0		54
40	9.5		54
18	179.5	gene miRNA	55
19	784.0	gene miRNA	55
20	2151.5	gene miRNA	55
21	8285.75	gene miRNA	55
22	28206.0	gene miRNA	55
23	12450.25	gene miRNA	55
24	3402.0	gene miRNA	55
25	107.5	gene miRNA	55
26	9.5	gene miRNA	55
18	9.75	gene miRNA	56
19	22.75	gene miRNA	56
20	91.5	gene miRNA	56
