24	1.1	gene	31
25	0.7	gene	31
26	0.4	gene	31
27	0.6	gene	31
23	5.6		32
24	3.9		32
25	1.8		32
26	12.0		32
27	11.7		32
28	5.8		32
18	40.7	repeat	33
19	63.4	repeat	33
20	64.5	repeat	33
21	78.7	repeat	33
22	168.7	repeat	33
23	1143.6	repeat	33
24	1544.2	repeat	33
25	913.6	repeat	33
26	689.0	repeat	33
27	229.4	repeat	33
28	327.8	repeat	33
19	3.0	ncrna gene	34
22	0.3	ncrna gene	34
23	5.6	ncrna gene	34
24	4.1	ncrna gene	34
25	0.9	ncrna gene	34
26	0.5	ncrna gene	34
27	1.8	ncrna gene	34
28	0.3	ncrna gene	34
19	1.0	gene miRNA	35
20	0.5	gene miRNA	35
21	1.6	gene miRNA	35
22	6.5	gene miRNA	35
23	49.7	gene miRNA	35
24	5.7	gene miRNA	35
25	0.3	gene miRNA	35
26	1.6	gene	36
27	6.9	gene	36
28	19.5	gene	36
18	2.6	gene	37
19	3.4	gene	37
20	1.5	gene	37
21	1.0	gene	37
22	0.8	gene	37
23	0.3	gene	37
25	0.3	gene	37
26	1.3	gene	37
27	0.6	gene	37
28	0.6	gene	37
18	1281.8	gene	38
19	48.9	gene	38
20	7.5	gene	38
21	1.0	gene	38
22	1.1	gene	38
18	2.2	tRNA repeat gene	39
19	4.0	tRNA repeat gene	39
20	0.7	tRNA repeat gene	39
21	0.4	tRNA repeat gene	39
22	7.5	tRNA repeat gene	39
24	0.3	tRNA repeat gene	39
25	0.9	tRNA repeat gene	39
26	2.2	tRNA repeat gene	39
27	2.4	tRNA repeat gene	39
28	3.3	tRNA repeat gene	39
18	2.8	gene	40
19	3.8	gene	40
20	3.5	gene	40
21	7.2	gene	40
22	0.9	gene	40
23	1.0	gene	40
24	1.6	gene	40
25	0.6	gene	40
26	0.6	gene	40
27	0.3	gene	40
28	0.3	gene	40
18	2.3	tRNA repeat	41
19	8.4	tRNA repeat	41
20	24.5	tRNA repeat	41
21	78.2	tRNA repeat	41
22	14.0	tRNA repeat	41
23	0.3	tRNA repeat	41
26	0.3	tRNA repeat	41
18	24.5	tRNA repeat	42
19	9.3	tRNA repeat	42
20	4.6	tRNA repeat	42
21	2.3	tRNA repeat	42
22	2.9	tRNA repeat	42
23	1.0	tRNA repeat	42
24	1.7	tRNA repeat	42
26	0.6	tRNA repeat	42
28	0.4	tRNA repeat	42
18	12.4	ncrna gene	43
19	205.3	ncrna gene	43
20	22.8	ncrna gene	43
21	12.9	ncrna gene	43
22	20.9	ncrna gene	43
23	2.5	ncrna gene	43
24	5.3	ncrna gene	43
25	38.5	ncrna gene	43
26	16.3	ncrna gene	43
27	20.5	ncrna gene	43
28	10.4	ncrna gene	43
19	0.4	gene miRNA	44
20	1.2	gene miRNA	44
21	3.4	gene miRNA	44
22	1.6	gene miRNA	44
23	3.0	gene miRNA	44
24	3.5	gene miRNA	44
25	0.9	gene miRNA	44
18	1.0	gene	45
19	4.4	gene	45
20	8.0	gene	45
21	4.5	gene	45
22	6.2	gene	45
23	9.8	gene	45
24	7.4	gene	45
25	5.3	gene	45
26	3.0	gene	45
27	5.7	gene	45
28	3.3	gene	45
18	2.2	gene miRNA	46
19	5.3	gene miRNA	46
20	82.3	gene miRNA	46
21	196.2	gene miRNA	46
22	190.5	gene miRNA	46
23	15.1	gene miRNA	46
18	5.4	ncrna gene	47
19	13.3	ncrna gene	47
20	19.5	ncrna gene	47
21	40.0	ncrna gene	47
22	15.3	ncrna gene	47
23	29.0	ncrna gene	47
24	26.7	ncrna gene	47
25	39.1	ncrna gene	47
26	13.9	ncrna gene	47
27	43.2	ncrna gene	47
28	59.9	ncrna gene	47
18	17.3	gene miRNA	48
19	12.7	gene miRNA	48
20	33.3	gene miRNA	48
21	599.7	gene miRNA	48
22	465.3	gene miRNA	48
23	1332.1	gene miRNA	48
24	541.9	gene miRNA	48
25	36.1	gene miRNA	48
26	3.6	gene miRNA	48
19	0.4	gene	49
22	0.3	gene	49
23	0.7	gene	49
24	2.1	gene	49
25	2.7	gene	49
26	0.9	gene	49
28	1.3	gene	49
18	9.5	ncrna gene	50
19	8.3	ncrna gene	50
20	15.3	ncrna gene	50
21	18.6	ncrna gene	50
22	12.8	ncrna gene	50
23	13.5	ncrna gene	50
24	15.5	ncrna gene	50
25	17.3	ncrna gene	50
26	176.9	ncrna gene	50
27	103.8	ncrna gene	50
28	17.2	ncrna gene	50
18	0.9	gene	51
19	1.1	gene	51
20	4.3	gene	51
21	3.4	gene	51
22	0.3	gene	51
23	0.3	gene	51
24	1.1	gene	51
25	1.0	gene	51
26	3.8	gene	51
28	0.4	gene	51
18	26.4		52
19	37.5		52
20	31.5		52
21	26.7		52
22	48.3		52
23	59.3		52
24	37.8		52
25	30.9		52
26	42.9		52
27	83.0		52
28	184.4		52
19	0.6		53
20	2.8		53
21	4.3		53
22	2.9		53
23	1.8		53
24	2.1		53
25	0.4		53
26	0.3		53
28	0.7		53
18	0.6	gene	54
19	0.7	gene	54
20	1.1	gene	54
21	0.4	gene	54
23	0.6	gene	54
25	0.8	gene	54
26	0.6	gene	54
27	0.7	gene	54
28	1.6	gene	54
18	1.2	ncrna gene	55
19	2.2	ncrna gene	55
20	1.5	ncrna gene	55
21	4.7	ncrna gene	55
22	0.5	ncrna gene	55
23	1.1	ncrna gene	55
24	2.1	ncrna gene	55
25	0.6	ncrna gene	55
26	1.9	ncrna gene	55
27	1.0	ncrna gene	55
28	0.7	ncrna gene	55
18	0.7	gene	56
19	0.3	gene	56
21	0.6	gene	56
23	1.0	gene	56
24	1.6	gene	56
25	0.8	gene	56
26	1.3	gene	56
27	1.1	gene	56
28	1.9	gene	56
18	7.4	ncrna gene	57
19	4.9	ncrna gene	57
20	5.4	ncrna gene	57
21	4.2	ncrna gene	57
22	62.8	ncrna gene	57
23	21.0	ncrna gene	57
24	34.0	ncrna gene	57
25	42.4	ncrna gene	57
26	41.0	ncrna gene	57
27	47.5	ncrna gene	57
28	50.6	ncrna gene	57
18	59.4	gene miRNA	58
19	27.6	gene miRNA	58
20	86.8	gene miRNA	58
21	72.8	gene miRNA	58
22	132.1	gene miRNA	58
23	0.9	gene miRNA	58
24	0.9		59
25	7.5		59
26	10.9		59
27	9.6		59
28	6.1		59
18	0.3	ncrna gene	60
22	1.0	ncrna gene	60
23	1.9	ncrna gene	60
24	2.5	ncrna gene	60
25	2.5	ncrna gene	60
26	4.1	ncrna gene	60
27	10.5	ncrna gene	60
28	19.1	ncrna gene	60
19	1.8	gene	61
20	0.6	gene	61
21	0.3	gene	61
24	1.1	gene	61
25	0.6	gene	61
26	0.6	gene	61
18	75.3	repeat	62
19	270.1	repeat	62
20	234.1	repeat	62
21	3.1	repeat	62
22	0.5	repeat	62
20	1.0	gene	63
24	0.6	gene	63
25	1.3	gene	63
26	0.3	gene	63
27	0.7	gene	63
18	0.5	ncrna gene	64
19	0.3	ncrna gene	64
20	0.9	ncrna gene	64
23	0.3	ncrna gene	64
24	0.4	ncrna gene	64
25	3.5	ncrna gene	64
26	5.0	ncrna gene	64
27	12.6	ncrna gene	64
28	3.4	ncrna gene	64
18	78.4	ncrna gene	65
19	76.5	ncrna gene	65
20	16.8	ncrna gene	65
21	17.1	ncrna gene	65
22	8.8	ncrna gene	65
23	14.7	ncrna gene	65
24	11.9	ncrna gene	65
25	17.0	ncrna gene	65
26	15.8	ncrna gene	65
27	20.6	ncrna gene	65
28	31.4	ncrna gene	65
18	4.9	ncrna gene	66
19	0.6	ncrna gene	66
20	7.6	ncrna gene	66
21	18.3	ncrna gene	66
22	13.9	ncrna gene	66
23	17.6	ncrna gene	66
24	42.0	ncrna gene	66
25	19.0	ncrna gene	66
26	10.9	ncrna gene	66
27	4.7	ncrna gene	66
28	6.1	ncrna gene	66
21	0.3	gene miRNA	67
22	7.7	gene miRNA	67
23	178.7	gene miRNA	67
24	4.1	gene miRNA	67
25	2.7	gene miRNA	67
26	5.1	gene miRNA	67
18	0.4	ncrna gene	68
19	0.3	ncrna gene	68
21	0.3	ncrna gene	68
22	0.3	ncrna gene	68
24	2.2	ncrna gene	68
25	2.9	ncrna gene	68
27	0.7	ncrna gene	68
28	7.6	ncrna gene	68
19	0.5	gene	69
20	1.9	gene	69
21	5.7	gene	69
22	23.6	gene	69
23	34.8	gene	69
24	12.1	gene	69
25	0.4	gene	69
18	1.5	gene miRNA	70
19	5.8	gene miRNA	70
20	115.0	gene miRNA	70
21	139.6	gene miRNA	70
22	239.6	gene miRNA	70
23	52.2	gene miRNA	70
24	15.2	gene miRNA	70
25	2.4	gene miRNA	70
26	0.3	gene miRNA	70
18	8.2	repeat gene	71
19	8.4	repeat gene	71
20	45.0	repeat gene	71
21	6.2	repeat gene	71
22	5.6	repeat gene	71
23	3.3	repeat gene	71
24	3.3	repeat gene	71
25	4.1	repeat gene	71
26	2.8	repeat gene	71
27	1.4	repeat gene	71
28	0.3	repeat gene	71
18	2.5	gene miRNA	72
19	5.6	gene miRNA	72
20	16.4	gene miRNA	72
21	172.4	gene miRNA	72
22	284.8	gene miRNA	72
23	25.2	gene miRNA	72
24	0.4	gene miRNA	72
18	0.3	ncrna gene	73
20	1.1	ncrna gene	73
21	11.0	ncrna gene	73
22	14.0	ncrna gene	73
23	1.5	ncrna gene	73
25	3.9	ncrna gene	73
26	3.0	ncrna gene	73
27	6.8	ncrna gene	73
28	16.0	ncrna gene	73
18	0.3	ncrna repeat gene	74
19	2.2	ncrna repeat gene	74
20	1.5	ncrna repeat gene	74
21	2.4	ncrna repeat gene	74
22	2.7	ncrna repeat gene	74
23	2.6	ncrna repeat gene	74
24	13.8	ncrna repeat gene	74
25	5.5	ncrna repeat gene	74
26	5.3	ncrna repeat gene	74
27	18.8	ncrna repeat gene	74
28	1.7	ncrna repeat gene	74
18	2.3	ncrna repeat gene	75
19	1.6	ncrna repeat gene	75
20	1.0	ncrna repeat gene	75
21	0.3	ncrna repeat gene	75
22	0.3	ncrna repeat gene	75
23	3.6	ncrna repeat gene	75
24	2.9	ncrna repeat gene	75
25	7.1	ncrna repeat gene	75
26	1.1	ncrna repeat gene	75
27	1.5	ncrna repeat gene	75
28	9.2	ncrna repeat gene	75
18	32.2	ncrna gene	76
19	86.9	ncrna gene	76
20	121.1	ncrna gene	76
21	20.5	ncrna gene	76
22	40.5	ncrna gene	76
23	70.4	ncrna gene	76
24	58.2	ncrna gene	76
25	80.5	ncrna gene	76
26	55.2	ncrna gene	76
27	40.2	ncrna gene	76
28	69.0	ncrna gene	76
21	1.5	ncrna gene	77
24	0.7	ncrna gene	77
25	1.0	ncrna gene	77
26	0.9	ncrna gene	77
27	2.9	ncrna gene	77
28	0.3	ncrna gene	77
18	0.3	gene	78
19	1.1	gene	78
20	1.2	gene	78
21	5.0	gene	78
22	3.2	gene	78
23	1.6	gene	78
25	0.3	gene	78
27	0.3	gene	78
28	0.3	gene	78
18	1.1	ncrna gene	79
21	0.3	ncrna gene	79
25	1.8	ncrna gene	79
26	7.8	ncrna gene	79
27	58.7	ncrna gene	79
28	160.6	ncrna gene	79
18	229.1	tRNA repeat	80
19	679.5	tRNA repeat	80
20	856.4	tRNA repeat	80
21	109.9	tRNA repeat	80
22	25.5	tRNA repeat	80
23	2.6	tRNA repeat	80
24	1.5	tRNA repeat	80
25	0.3	tRNA repeat	80
18	4.6	gene miRNA	81
19	17.6	gene miRNA	81
20	295.2	gene miRNA	81
21	112.0	gene miRNA	81
22	81.3	gene miRNA	81
23	202.7	gene miRNA	81
24	30.8	gene miRNA	81
25	0.3	gene miRNA	81
18	0.3	ncrna gene	82
19	0.6	ncrna gene	82
20	3.0	ncrna gene	82
21	3.5	ncrna gene	82
22	3.0	ncrna gene	82
23	8.9	ncrna gene	82
24	165.8	ncrna gene	82
25	858.9	ncrna gene	82
26	107.3	ncrna gene	82
27	18.5	ncrna gene	82
28	50.4	ncrna gene	82
18	1.2	ncrna miRNA gene	83
19	0.7	ncrna miRNA gene	83
20	0.4	ncrna miRNA gene	83
21	2.5	ncrna miRNA gene	83
22	1.6	ncrna miRNA gene	83
23	8.9	ncrna miRNA gene	83
24	2.4	ncrna miRNA gene	83
25	1.1	ncrna miRNA gene	83
26	2.4	ncrna miRNA gene	83
27	0.8	ncrna miRNA gene	83
28	0.3	ncrna miRNA gene	83
18	0.7	gene	84
19	2.0	gene	84
20	4.2	gene	84
21	0.6	gene	84
22	0.4	gene	84
24	0.9	gene	84
25	0.3	gene	84
26	10.6	gene	84
27	9.1	gene	84
28	7.3	gene	84
18	1.0	ncrna gene	85
19	2.6	ncrna gene	85
20	0.9	ncrna gene	85
21	0.7	ncrna gene	85
25	0.7	ncrna gene	85
27	1.2	ncrna gene	85
28	0.3	ncrna gene	85
21	0.4	gene	86
24	35.1	gene	86
25	150.7	gene	86
26	75.0	gene	86
27	1.9	gene	86
28	0.7	gene	86
18	1.7	gene repeat	87
19	2.5	gene repeat	87
20	3.3	gene repeat	87
21	0.3	gene repeat	87
22	0.3	gene repeat	87
23	0.6	gene repeat	87
25	0.7	gene repeat	87
26	0.8	gene repeat	87
18	3.3	ncrna gene	88
19	2.8	ncrna gene	88
20	3.8	ncrna gene	88
21	0.3	ncrna gene	88
22	3.3	ncrna gene	88
23	13.9	ncrna gene	88
24	43.4	ncrna gene	88
25	15.3	ncrna gene	88
26	18.9	ncrna gene	88
27	22.4	ncrna gene	88
28	15.9	ncrna gene	88
18	1.2	ncrna gene	89
19	0.6	ncrna gene	89
20	1.5	ncrna gene	89
21	12.8	ncrna gene	89
22	3.4	ncrna gene	89
23	10.0	ncrna gene	89
24	1.1	ncrna gene	89
25	0.6	ncrna gene	89
26	1.7	ncrna gene	89
27	5.8	ncrna gene	89
28	0.3	ncrna gene	89
18	0.5		90
19	5.4		90
20	4.5		90
21	0.9		90
22	1.3		90
23	0.6		90
24	1.3		90
26	0.9		90
28	0.3		90
18	1.1	repeat gene	91
20	3.5	repeat gene	91
21	3.1	repeat gene	91
22	11.1	repeat gene	91
23	3.3	repeat gene	91
24	8.8	repeat gene	91
25	2.6	repeat gene	91
26	1.7	repeat gene	91
27	1.8	repeat gene	91
28	0.4	repeat gene	91
18	3.7	gene miRNA	92
19	17.2	gene miRNA	92
20	5.0	gene miRNA	92
21	11.7	gene miRNA	92
22	3.3	gene miRNA	92
20	1.1	tRNA repeat	93
21	6.0	tRNA repeat	93
22	18.2	tRNA repeat	93
23	47.7	tRNA repeat	93
24	11.6	tRNA repeat	93
25	12.5	tRNA repeat	93
26	28.0	tRNA repeat	93
27	3.8	tRNA repeat	93
18	101.4	tRNA repeat gene	94
19	46.0	tRNA repeat gene	94
20	16.8	tRNA repeat gene	94
21	5.1	tRNA repeat gene	94
22	4.0	tRNA repeat gene	94
23	0.6	tRNA repeat gene	94
24	0.3	tRNA repeat gene	94
18	2.3	tRNA repeat	95
19	2.3	tRNA repeat	95
20	1.0	tRNA repeat	95
21	1.9	tRNA repeat	95
22	1.0	tRNA repeat	95
23	6.8	tRNA repeat	95
24	7.7	tRNA repeat	95
25	6.6	tRNA repeat	95
26	25.2	tRNA repeat	95
27	179.9	tRNA repeat	95
28	302.9	tRNA repeat	95
18	133.4	tRNA repeat	96
19	2.5	tRNA repeat	96
20	1.0	tRNA repeat	96
21	0.5	tRNA repeat	96
22	13.0	tRNA repeat	96
24	0.6	tRNA repeat	96
25	3.7	tRNA repeat	96
26	1.1	tRNA repeat	96
28	0.3	tRNA repeat	96
19	0.3	ncrna gene	97
20	3.6	ncrna gene	97
21	1.4	ncrna gene	97
22	0.9	ncrna gene	97
23	5.2	ncrna gene	97
24	0.9	ncrna gene	97
25	1.0	ncrna gene	97
26	2.4	ncrna gene	97
27	0.3	ncrna gene	97
28	6.1	ncrna gene	97
18	22.1		98
19	16.3		98
20	14.3		98
21	15.4		98
22	16.5		98
23	20.2		98
24	28.6		98
25	11.9		98
26	10.5		98
27	30.7		98
28	18.7		98
18	0.4	gene	99
20	0.3	gene	99
21	0.8	gene	99
22	0.7	gene	99
24	0.4	gene	99
25	0.6	gene	99
26	0.3	gene	99
27	0.6	gene	99
28	1.4	gene	99
18	1.4	gene	100
19	1.7	gene	100
20	1.8	gene	100
21	0.7	gene	100
22	2.5	gene	100
23	2.6	gene	100
24	3.0	gene	100
25	2.8	gene	100
26	2.6	gene	100
27	1.8	gene	100
28	1.0	gene	100
20	0.3	gene	101
22	0.3	gene	101
23	0.7	gene	101
25	0.8	gene	101
26	0.3	gene	101
27	1.5	gene	101
28	0.8	gene	101
